Date,AAPL,GOOGL,IBM,JPM,MSFT,TSLA
2021-10-29,146.81675720214844,147.1634063720703,102.02567291259766,154.4410400390625,321.41082763671875,371.3333435058594
2021-11-01,145.99351501464844,142.6415252685547,102.988037109375,154.35926818847656,319.2300720214844,402.86334228515625
2021-11-02,147.03237915039062,144.56549072265625,102.9064712524414,154.9683380126953,322.87432861328125,390.6666564941406
2021-11-03,148.47312927246094,145.72406005859375,103.68122863769531,155.0228729248047,323.71759033203125,404.6199951171875
2021-11-04,147.95367431640625,147.38360595703125,103.09331512451172,152.9865264892578,326.08245849609375,409.9700012207031
2021-11-05,148.4836883544922,147.96461486816406,105.44778442382812,152.76840209960938,325.7141418457031,407.36334228515625
2021-11-08,147.65919494628906,148.14254760742188,106.24114227294922,153.68653869628906,326.615478515625,387.64666748046875
2021-11-09,148.02236938476562,148.0307159423828,104.46900939941406,152.52294921875,325.6075439453125,341.1666564941406
2021-11-10,145.18577575683594,145.02374267578125,103.9244155883789,152.37747192382812,320.6160583496094,355.98333740234375
2021-11-11,145.13670349121094,144.8975067138672,103.9676284790039,152.36837768554688,322.1959228515625,354.5033264160156
2021-11-12,147.21751403808594,147.7916259765625,102.83519744873047,151.6865997314453,326.3538513183594,344.47332763671875
2021-11-15,147.22731018066406,147.56698608398438,102.75737762451172,151.4138641357422,325.7239074707031,337.7966613769531
2021-11-16,148.2088623046875,146.99444580078125,102.40296936035156,150.32296752929688,329.0579528808594,351.57666015625
2021-11-17,150.65283203125,147.16439819335938,102.05719757080078,149.51394653320312,329.28125,363.0033264160156
2021-11-18,154.9518280029297,148.9452362060547,100.84696197509766,148.2230682373047,331.368896484375,365.4599914550781
2021-11-19,157.58229064941406,148.0386505126953,100.31963348388672,146.2867431640625,333.155517578125,379.0199890136719
2021-11-22,158.04367065429688,145.4298095703125,100.68270111083984,149.40484619140625,329.9706726074219,385.6233215332031
2021-11-23,158.42642211914062,144.9128875732422,100.9593276977539,152.97747802734375,327.883056640625,369.6766662597656
2021-11-24,158.94664001464844,145.24888610839844,100.9074935913086,151.77748107910156,328.1063537597656,372.0
2021-11-26,153.91143798828125,141.3353729248047,100.11216735839844,147.20492553710938,320.11517333984375,360.6400146484375
2021-11-29,157.278076171875,144.66290283203125,102.43755340576172,146.56854248046875,326.863525390625,378.9966735839844
2021-11-30,162.2445068359375,141.05157470703125,101.22731018066406,144.38677978515625,320.9987487792969,381.586669921875
2021-12-01,161.72430419921875,140.21060180664062,101.07171630859375,143.53225708007812,320.5035095214844,365.0
2021-12-02,160.7329864501953,142.1136932373047,101.05442810058594,146.5503692626953,319.9305725097656,361.5333251953125
2021-12-03,158.84844970703125,141.15493774414062,102.73143768310547,143.89588928222656,313.63873291015625,338.3233337402344
2021-12-06,162.26419067382812,142.3015594482422,103.65644073486328,145.5958251953125,316.7264099121094,336.336669921875
2021-12-07,168.01583862304688,146.39154052734375,105.10006713867188,147.7867431640625,325.2031555175781,350.5833435058594
2021-12-08,171.84375,147.30307006835938,106.3448486328125,146.09584045410156,325.2516784667969,356.32000732421875
2021-12-09,171.33335876464844,146.75833129882812,106.8203125,145.86859130859375,323.4359130859375,334.6000061035156
2021-12-10,176.13296508789062,147.1191864013672,107.26983642578125,145.2867889404297,332.6020812988281,339.010009765625
2021-12-13,172.49154663085938,144.95713806152344,105.96452331542969,143.55955505371094,329.55316162109375,322.13665771484375
2021-12-14,171.10760498046875,143.04910278320312,106.98457336425781,144.6595001220703,318.8140563964844,319.5033264160156
2021-12-15,175.98574829101562,145.56797790527344,106.42267608642578,143.57772827148438,324.9409484863281,325.3299865722656
2021-12-16,169.0758819580078,143.5838623046875,108.86042022705078,145.82315063476562,315.47381591796875,308.97332763671875
2021-12-17,167.97657775878906,140.88011169433594,110.13117218017578,142.50502014160156,314.40576171875,310.8566589355469
2021-12-20,166.61231994628906,140.76278686523438,109.83724975585938,139.94149780273438,310.6286315917969,299.9800109863281
2021-12-21,169.7924041748047,142.61717224121094,111.48834228515625,141.89596557617188,317.7945251464844,312.84332275390625
